filepath,architecture,model,direction,genre,source_file,text_length,sttr,ttr,mtld,hdd,mean_sent_len,sd_sent_len,sent_skew,sent_kurt,n_sents,sent_pos,sent_neu,sent_neg,sent_polarity,sent_volatility,pos_entropy,func_word_ratio,alpha_ratio,punct_ratio,digit_ratio
/home/xieguiawu/Desktop/ML/Teddy/output/smt_fa/zh_news/text_009.txt,smt,smt_fa,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_009.txt,9,1.0,1.0,100.0,1.0,4.5,0.5,0,0,2,0.279,0.721,0.0,0.4767,0,0.4803,0.1111,0.8475,0.0169,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_fa/zh_news/text_010.txt,smt,smt_fa,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_010.txt,10,1.0,1.0,100.0,1.0,10.0,0,0,0,1,0.37,0.63,0.0,0.5719,0,0.444,0.1,0.863,0.0137,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_fa/zh_news/text_011.txt,smt,smt_fa,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_011.txt,4,1.0,1.0,100.0,1.0,2.0,1.0,0,0,2,0.0,1.0,0.0,0.0,0,0.6547,0.0,0.7778,0.0556,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_fa/zh_news/text_012.txt,smt,smt_fa,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_012.txt,6,1.0,1.0,100.0,1.0,3.0,1.0,0,0,2,0.0,1.0,0.0,0.0,0,0.4745,0.0,0.8571,0.0238,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_fa/zh_news/text_013.txt,smt,smt_fa,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_013.txt,10,1.0,1.0,100.0,1.0,5.0,4.0,0,0,2,0.182,0.818,0.0,0.25,0,0.4351,0.1,0.8659,0.0122,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_fa/zh_news/text_014.txt,smt,smt_fa,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_014.txt,8,1.0,1.0,100.0,1.0,4.0,0.0,0,0,2,0.333,0.667,0.0,0.5423,0,0.586,0.125,0.7907,0.0233,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_fa/zh_news/text_015.txt,smt,smt_fa,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_015.txt,8,1.0,1.0,100.0,1.0,4.0,1.0,0,0,2,0.0,0.833,0.167,-0.1027,0,0.6776,0.0,0.7561,0.0488,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_fa/zh_news/text_016.txt,smt,smt_fa,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_016.txt,6,1.0,1.0,100.0,1.0,3.0,2.0,0,0,2,0.0,1.0,0.0,0.0,0,0.867,0.0,0.7105,0.0263,0.1053
/home/xieguiawu/Desktop/ML/Teddy/output/smt_fa/zh_news/text_017.txt,smt,smt_fa,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_017.txt,10,1.0,1.0,100.0,1.0,10.0,0,0,0,1,0.0,0.738,0.262,-0.4939,0,0.4842,0.1,0.8438,0.0156,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_fa/zh_news/text_018.txt,smt,smt_fa,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_018.txt,7,1.0,1.0,100.0,1.0,3.5,2.5,0,0,2,0.576,0.424,0.0,0.7783,0,0.5443,0.0,0.8333,0.0417,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_fa/zh_news/text_019.txt,smt,smt_fa,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_019.txt,7,1.0,1.0,100.0,1.0,3.5,2.5,0,0,2,0.318,0.682,0.0,0.4215,0,0.4081,0.0,0.8833,0.0167,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_fa/zh_news/text_020.txt,smt,smt_fa,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_020.txt,11,1.0,1.0,100.0,1.0,5.5,1.5,0,0,2,0.0,0.862,0.138,-0.1531,0,0.4281,0.1818,0.869,0.0119,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_001.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_001.txt,7,0.7143,0.7143,71.4286,1.0,3.5,2.5,0,0,2,0.0,1.0,0.0,0.0,0,1.046,0.2857,0.4737,0.2105,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_002.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_002.txt,8,0.75,0.75,75.0,1.0,4.0,1.0,0,0,2,0.0,1.0,0.0,0.0,0,0.9829,0.5,0.5238,0.1429,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_003.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_003.txt,8,0.75,0.75,75.0,1.0,4.0,3.0,0,0,2,0.0,1.0,0.0,0.0,0,0.9174,0.375,0.6,0.12,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_004.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_004.txt,7,0.8571,0.8571,85.7143,1.0,3.5,2.5,0,0,2,0.0,1.0,0.0,0.0,0,1.0114,0.4286,0.5,0.1667,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_005.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_005.txt,7,0.8571,0.8571,85.7143,1.0,3.5,1.5,0,0,2,0.0,1.0,0.0,0.0,0,0.8018,0.0,0.7,0.1,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_006.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_006.txt,5,0.6,0.6,60.0,1.0,5.0,0,0,0,1,0.0,1.0,0.0,0.0,0,1.0901,0.4,0.3636,0.2727,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_007.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_007.txt,6,0.6667,0.6667,66.6667,1.0,3.0,2.0,0,0,2,0.0,1.0,0.0,0.0,0,1.0172,0.1667,0.5263,0.2105,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_008.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_008.txt,12,0.8333,0.8333,83.3333,1.0,6.0,5.0,0,0,2,0.0,1.0,0.0,0.0,0,0.6553,0.25,0.7593,0.037,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_009.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_009.txt,8,0.875,0.875,87.5,1.0,4.0,3.0,0,0,2,0.0,1.0,0.0,0.0,0,0.7838,0.375,0.6897,0.069,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_010.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_010.txt,8,1.0,1.0,100.0,1.0,4.0,3.0,0,0,2,0.0,1.0,0.0,0.0,0,0.7562,0.375,0.7097,0.0645,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_011.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_011.txt,7,0.8571,0.8571,85.7143,1.0,3.5,2.5,0,0,2,0.25,0.75,0.0,0.25,0,0.824,0.4286,0.6667,0.0833,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_012.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_012.txt,4,1.0,1.0,100.0,1.0,4.0,0,0,0,1,0.0,1.0,0.0,0.0,0,1.0297,0.5,0.5,0.2,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_013.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_013.txt,11,1.0,1.0,100.0,1.0,5.5,0.5,0,0,2,0.0,1.0,0.0,0.0,0,0.7088,0.2727,0.7273,0.0455,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_014.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_014.txt,12,0.9167,0.9167,91.6667,1.0,6.0,4.0,0,0,2,0.0,1.0,0.0,0.0,0,0.7224,0.1667,0.7308,0.0577,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_015.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_015.txt,9,0.7778,0.7778,77.7778,1.0,9.0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.886,0.4444,0.6207,0.1034,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_016.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_016.txt,5,0.6,0.6,60.0,1.0,2.5,0.5,0,0,2,0.0,1.0,0.0,0.0,0,1.0901,0.2,0.2727,0.3636,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_017.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_017.txt,10,0.6,0.6,60.0,1.0,5.0,4.0,0,0,2,0.217,0.783,0.0,0.3612,0,0.7207,0.2,0.7391,0.0652,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_018.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_018.txt,8,0.875,0.875,87.5,1.0,8.0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.7698,0.625,0.7,0.0667,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_019.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_019.txt,5,0.6,0.6,60.0,1.0,5.0,0,0,0,1,0.0,1.0,0.0,0.0,0,1.0901,0.4,0.3636,0.2727,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_lit/text_020.txt,smt,smt_sym,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_020.txt,11,0.9091,0.9091,90.9091,1.0,5.5,4.5,0,0,2,0.24,0.76,0.0,0.4877,0,0.7088,0.3636,0.7273,0.0455,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_001.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_001.txt,12,1.0,1.0,100.0,1.0,6.0,5.0,0,0,2,0.338,0.662,0.0,0.6249,0,0.5136,0.0833,0.8375,0.025,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_002.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_002.txt,13,1.0,1.0,100.0,1.0,6.5,2.5,0,0,2,0.0,1.0,0.0,0.0,0,0.5626,0.3077,0.8108,0.027,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_003.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_003.txt,10,1.0,1.0,100.0,1.0,5.0,3.0,0,0,2,0.36,0.64,0.0,0.5423,0,0.5143,0.1,0.8406,0.029,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_004.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_004.txt,10,1.0,1.0,100.0,1.0,5.0,4.0,0,0,2,0.412,0.588,0.0,0.6808,0,0.4699,0.3,0.8507,0.0149,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_005.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_005.txt,8,1.0,1.0,100.0,1.0,4.0,3.0,0,0,2,0.271,0.729,0.0,0.3818,0,0.5342,0.0,0.82,0.02,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_006.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_006.txt,8,1.0,1.0,100.0,1.0,4.0,3.0,0,0,2,0.0,1.0,0.0,0.0,0,0.6836,0.125,0.7568,0.0541,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_007.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_007.txt,12,1.0,1.0,100.0,1.0,6.0,1.0,0,0,2,0.346,0.654,0.0,0.6486,0,0.5597,0.1667,0.8143,0.0286,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_008.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_008.txt,6,1.0,1.0,100.0,1.0,3.0,1.0,0,0,2,0.342,0.658,0.0,0.3818,0,0.6037,0.3333,0.7879,0.0303,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_009.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_009.txt,6,1.0,1.0,100.0,1.0,3.0,2.0,0,0,2,0.0,1.0,0.0,0.0,0,0.6562,0.1667,0.7812,0.0625,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_010.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_010.txt,9,1.0,1.0,100.0,1.0,4.5,2.5,0,0,2,0.0,1.0,0.0,0.0,0,0.4699,0.3333,0.8525,0.0164,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_011.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_011.txt,6,1.0,1.0,100.0,1.0,3.0,2.0,0,0,2,0.342,0.658,0.0,0.3818,0,0.5785,0.1667,0.8065,0.0323,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_012.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_012.txt,8,1.0,1.0,100.0,1.0,4.0,3.0,0,0,2,0.0,1.0,0.0,0.0,0,0.5134,0.375,0.8333,0.0208,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_013.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_013.txt,9,1.0,1.0,100.0,1.0,4.5,0.5,0,0,2,0.0,1.0,0.0,0.0,0,0.4649,0.0,0.8548,0.0161,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_014.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_014.txt,7,1.0,1.0,100.0,1.0,7.0,0,0,0,1,0.318,0.682,0.0,0.4215,0,0.5355,0.4286,0.825,0.025,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_015.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_015.txt,11,1.0,1.0,100.0,1.0,5.5,0.5,0,0,2,0.0,0.608,0.392,-0.7003,0,0.5029,0.0,0.8442,0.026,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_016.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_016.txt,6,1.0,1.0,100.0,1.0,3.0,2.0,0,0,2,0.0,1.0,0.0,0.0,0,0.5163,0.1667,0.8378,0.027,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_017.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_017.txt,8,1.0,1.0,100.0,1.0,4.0,3.0,0,0,2,0.0,1.0,0.0,0.0,0,0.4873,0.25,0.8462,0.0192,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_018.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_018.txt,5,1.0,1.0,100.0,1.0,5.0,0,0,0,1,0.444,0.556,0.0,0.4939,0,0.7801,0.2,0.7143,0.0952,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_019.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_019.txt,8,0.875,0.875,87.5,1.0,4.0,1.0,0,0,2,0.439,0.561,0.0,0.5719,0,0.5276,0.5,0.8261,0.0217,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym/zh_news/text_020.txt,smt,smt_sym,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_020.txt,9,1.0,1.0,100.0,1.0,4.5,2.5,0,0,2,0.0,0.833,0.167,-0.1531,0,0.5651,0.2222,0.8182,0.0364,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_001.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_001.txt,1,1.0,1.0,100.0,1.0,1.0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.5297,0.0,0.7778,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_002.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_002.txt,1,1.0,1.0,100.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.4506,0.0,0.8333,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_003.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_003.txt,1,1.0,1.0,100.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.3046,0.0,0.9091,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_004.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_004.txt,1,1.0,1.0,100.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.3251,0.0,0.9,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_005.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_005.txt,1,1.0,1.0,100.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.3768,0.0,0.875,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_006.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_006.txt,1,1.0,1.0,100.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.2868,0.0,0.9167,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_007.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_007.txt,1,1.0,1.0,100.0,1.0,1.0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.4506,0.0,0.8333,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_008.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_008.txt,1,0.8333,0.8333,83.3333,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.3488,0.0,0.8889,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_009.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_009.txt,1,0.9091,0.9091,90.9091,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.3488,0.0,0.8889,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_010.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_010.txt,1,0.9,0.9,90.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.4101,0.0,0.8571,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_011.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_011.txt,1,1.0,1.0,100.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.3488,0.0,0.8889,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_012.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_012.txt,1,0.875,0.875,87.5,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.4741,0.0,0.8182,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_013.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_013.txt,1,0.8889,0.8889,88.8889,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.4741,0.0,0.8182,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_014.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_014.txt,1,0.75,0.75,75.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.5004,0.0,0.8,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_015.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_015.txt,1,0.875,0.875,87.5,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.2868,0.0,0.9167,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_016.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_016.txt,1,0.8333,0.8333,83.3333,1.0,1.0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.3488,0.0,0.8889,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_017.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_017.txt,1,1.0,1.0,100.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.5297,0.0,0.7778,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_018.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_018.txt,1,1.0,1.0,100.0,1.0,1.0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.3046,0.0,0.9091,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_019.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_019.txt,1,0.8889,0.8889,88.8889,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.4741,0.0,0.8182,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_lit/text_020.txt,smt,smt_sym_v2,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_020.txt,1,0.9,0.9,90.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.2449,0.0,0.9333,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_news/text_001.txt,smt,smt_sym_v2,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_001.txt,1,1.0,1.0,100.0,1.0,1.0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.1914,0.0,0.9524,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_news/text_002.txt,smt,smt_sym_v2,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_002.txt,1,1.0,1.0,100.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.1732,0.0,0.9583,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_news/text_003.txt,smt,smt_sym_v2,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_003.txt,1,1.0,1.0,100.0,1.0,1.0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.656,0.0,0.7857,0.0,0.1429
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_news/text_004.txt,smt,smt_sym_v2,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_004.txt,1,1.0,1.0,100.0,1.0,1.0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.2573,0.0,0.9286,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_news/text_005.txt,smt,smt_sym_v2,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_005.txt,1,1.0,1.0,100.0,1.0,1.0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.2062,0.0,0.9474,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt_sym_v2/en_news/text_006.txt,smt,smt_sym_v2,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_006.txt,1,1.0,1.0,100.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.2146,0.0,0.9444,0.0,0.0
